Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Distance
78.014,-1.52,0.78,-9.51,0.06,-0.08,-0.05,3450.93
78.061,-1.52,0.78,-9.51,0.06,-0.08,-0.05,3450.93
78.103,-1.49,0.83,-9.51,0.06,-0.08,-0.05,3450.08
78.149,-1.51,0.83,-9.53,0.06,-0.08,-0.05,3451.78
78.194,-1.51,0.83,-9.53,0.06,-0.08,-0.05,3451.78
78.239,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.93
78.283,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.93
78.328,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3450.93
78.376,-1.51,0.81,-9.52,0.06,-0.08,-0.05,3452.63
78.423,-1.51,0.81,-9.52,0.06,-0.08,-0.05,3452.63
78.513,-1.56,0.77,-9.53,0.06,-0.08,-0.05,3450.51
78.56,-1.56,0.77,-9.53,0.06,-0.08,-0.05,3450.51
78.605,-1.49,0.83,-9.49,0.06,-0.08,-0.05,3451.78
78.649,-1.49,0.83,-9.49,0.06,-0.08,-0.05,3451.78
78.694,-1.5,0.83,-9.51,0.06,-0.08,-0.05,3450.08
78.738,-1.5,0.85,-9.5,0.06,-0.08,-0.05,3450.08
78.782,-1.5,0.85,-9.5,0.06,-0.08,-0.05,3450.08
78.825,-1.5,0.85,-9.5,0.06,-0.08,-0.05,3450.08
78.869,-1.5,0.85,-9.5,0.06,-0.08,-0.05,3450.08
78.912,-1.5,0.85,-9.5,0.06,-0.08,-0.05,3450.08
78.97,-1.5,0.85,-9.5,0.06,-0.08,-0.05,3450.08
79.061,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3449.66
79.104,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3449.66
79.147,-1.53,0.8,-9.53,0.06,-0.08,-0.05,3450.51
79.189,-1.5,0.83,-9.51,0.06,-0.08,-0.05,3450.51
79.236,-1.5,0.83,-9.51,0.06,-0.08,-0.05,3450.51
79.281,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3450.93
79.328,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3450.93
79.373,-1.49,0.85,-9.52,0.06,-0.08,-0.05,3449.24
79.419,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.08
79.465,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.08
79.564,-1.51,0.83,-9.53,0.06,-0.08,-0.05,3454.74
79.61,-1.51,0.83,-9.53,0.06,-0.08,-0.05,3454.74
79.655,-1.51,0.81,-9.52,0.06,-0.08,-0.05,3451.78
79.7,-1.51,0.81,-9.52,0.06,-0.08,-0.05,3451.78
79.744,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3449.66
79.789,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3449.66
79.836,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3449.66
79.881,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.08
79.926,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.08
79.971,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3448.81
80.067,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3451.78
80.112,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3451.35
80.156,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3451.35
80.2,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.35
80.247,-1.51,0.82,-9.54,0.06,-0.08,-0.05,3450.93
80.291,-1.51,0.82,-9.54,0.06,-0.08,-0.05,3450.93
80.336,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3449.66
80.397,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3449.66
80.413,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3449.66
80.457,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3449.66
80.503,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3451.35
80.609,-1.51,0.82,-9.51,0.06,-0.08,-0.04,3449.24
80.652,-1.52,0.83,-9.51,0.06,-0.08,-0.04,3451.78
80.696,-1.5,0.82,-9.51,0.06,-0.08,-0.05,3450.93
80.742,-1.5,0.82,-9.51,0.06,-0.08,-0.05,3450.93
80.787,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3450.51
80.832,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3450.51
80.877,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3450.08
80.922,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3449.24
80.966,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3449.24
81.015,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3449.24
81.126,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3450.51
81.157,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3449.66
81.203,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3449.66
81.248,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.08
81.299,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3450.51
81.332,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3450.51
81.363,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3450.51
81.408,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3451.78
81.455,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.78
81.5,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.78
81.546,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3452.2
81.668,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.35
81.714,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.35
81.759,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
81.82,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
81.85,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
81.894,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
81.941,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
81.987,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3450.08
82.032,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3450.08
82.077,-1.52,0.83,-9.53,0.06,-0.08,-0.05,3449.24
82.185,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3451.78
82.233,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3451.78
82.277,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3450.51
82.322,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3450.51
82.369,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3451.35
82.415,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3450.51
82.462,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3450.51
82.508,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3450.51
82.552,-1.51,0.82,-9.51,0.06,-0.08,-0.05,3450.51
82.596,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.35
82.681,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3450.08
82.726,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.51
82.77,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.51
82.816,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3449.66
82.862,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3449.66
82.907,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3449.66
82.956,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3451.78
82.987,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3451.78
83.036,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3449.66
83.069,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3449.66
83.113,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3448.81
83.221,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3450.08
83.266,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3451.78
83.311,-1.51,0.82,-9.52,0.06,-0.08,-0.05,3451.78
83.358,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.51
83.404,-1.52,0.82,-9.53,0.06,-0.08,-0.05,3450.93
83.449,-1.52,0.82,-9.53,0.06,-0.08,-0.05,3450.93
83.496,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3451.35
83.542,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.51
83.589,-1.51,0.83,-9.52,0.06,-0.08,-0.05,3450.51
83.636,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.78
83.713,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3449.24
83.755,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3449.24
83.801,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3449.24
83.847,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.51
83.891,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.51
83.936,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.51
83.984,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.51
84.03,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3451.78
84.075,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
84.124,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
84.155,-1.51,0.8,-9.49,0.06,-0.08,-0.05,3450.51
84.234,-1.51,0.8,-9.49,0.06,-0.08,-0.05,3450.51
84.281,-1.48,0.88,-9.49,0.06,-0.08,-0.05,3450.51
84.327,-1.51,0.8,-9.52,0.06,-0.08,-0.05,3451.78
84.374,-1.51,0.83,-9.5,0.06,-0.08,-0.05,3450.93
84.42,-1.51,0.83,-9.5,0.06,-0.08,-0.05,3450.93
84.463,-1.51,0.83,-9.5,0.06,-0.08,-0.05,3450.51
84.508,-1.51,0.83,-9.5,0.06,-0.08,-0.05,3450.51
84.553,-1.53,0.81,-9.52,0.06,-0.08,-0.05,3450.93
84.601,-1.53,0.73,-9.48,0.06,-0.08,-0.05,3451.78
84.646,-1.53,0.73,-9.48,0.06,-0.08,-0.05,3451.78
84.706,-1.47,0.89,-9.51,0.06,-0.08,-0.05,3449.24
84.819,-1.49,0.9,-9.52,0.06,-0.08,-0.04,3450.93
84.862,-1.49,0.9,-9.52,0.06,-0.08,-0.04,3450.93
84.905,-1.54,0.85,-9.56,0.06,-0.08,-0.04,3450.93
84.951,-1.54,0.85,-9.56,0.06,-0.08,-0.04,3450.93
85,-1.53,0.81,-9.54,0.06,-0.08,-0.05,3451.35
85.044,-1.53,0.8,-9.53,0.06,-0.09,-0.05,3449.66
85.089,-1.53,0.8,-9.53,0.06,-0.09,-0.05,3449.66
85.139,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.93
85.171,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.93
85.219,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3451.78
85.314,-1.52,0.81,-9.5,0.06,-0.08,-0.05,3450.93
85.359,-1.5,0.84,-9.51,0.06,-0.08,-0.05,3451.78
85.408,-1.5,0.84,-9.51,0.06,-0.08,-0.05,3451.78
85.442,-1.53,0.82,-9.5,0.06,-0.08,-0.05,3451.35
85.488,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3452.2
85.534,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3452.2
85.579,-1.53,0.82,-9.53,0.06,-0.08,-0.05,3451.35
85.623,-1.53,0.82,-9.53,0.06,-0.08,-0.05,3451.35
85.67,-1.53,0.83,-9.52,0.06,-0.08,-0.05,3450.51
85.714,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.78
85.758,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3451.78
85.867,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.08
85.912,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.08
85.955,-1.53,0.81,-9.52,0.06,-0.08,-0.05,3450.51
86.003,-1.53,0.81,-9.52,0.06,-0.08,-0.05,3450.51
86.046,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.51
86.102,-1.54,0.79,-9.51,0.06,-0.08,-0.05,3450.51
86.129,-1.54,0.79,-9.51,0.06,-0.08,-0.05,3450.51
86.171,-1.52,0.79,-9.5,0.06,-0.08,-0.05,3450.51
86.214,-1.52,0.79,-9.5,0.06,-0.08,-0.05,3450.51
86.257,-1.51,0.83,-9.51,0.06,-0.08,-0.05,3450.08
86.361,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3451.35
86.405,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
86.452,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
86.496,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3452.2
86.541,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3452.2
86.587,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3452.2
86.633,-1.52,0.83,-9.5,0.06,-0.08,-0.05,3450.08
86.676,-1.52,0.83,-9.5,0.06,-0.08,-0.05,3450.08
86.72,-1.52,0.83,-9.5,0.06,-0.08,-0.05,3450.08
86.765,-1.53,0.8,-9.53,0.06,-0.08,-0.05,3449.66
86.844,-1.53,0.8,-9.53,0.06,-0.08,-0.05,3449.66
86.886,-1.53,0.8,-9.53,0.06,-0.08,-0.05,3449.66
86.931,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3451.35
86.975,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3451.35
87.022,-1.53,0.82,-9.51,0.06,-0.08,-0.05,3451.35
87.067,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.51
87.11,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3450.51
87.158,-1.53,0.81,-9.53,0.06,-0.08,-0.05,3450.51
87.208,-1.53,0.81,-9.53,0.06,-0.08,-0.05,3450.51
87.239,-1.52,0.81,-9.52,0.06,-0.08,-0.05,3451.35
87.281,-1.52,0.81,-9.52,0.06,-0.08,-0.05,3451.35
87.35,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3452.63
87.396,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3449.66
87.44,-1.53,0.82,-9.5,0.06,-0.08,-0.05,3450.93
87.504,-1.53,0.82,-9.5,0.06,-0.08,-0.05,3450.93
87.52,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3452.63
87.567,-1.52,0.83,-9.51,0.06,-0.08,-0.05,3452.63
87.612,-1.53,0.83,-9.5,0.06,-0.08,-0.05,3452.2
87.659,-1.53,0.83,-9.5,0.06,-0.08,-0.05,3452.2
87.689,-1.53,0.83,-9.52,0.06,-0.08,-0.05,3450.08
87.735,-1.53,0.83,-9.52,0.06,-0.08,-0.05,3450.08
87.779,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
87.823,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
87.904,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
87.949,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
87.999,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
88.032,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
88.049,-1.52,0.83,-9.52,0.06,-0.08,-0.05,3451.35
88.107,-1.52,0.82,-9.53,0.06,-0.08,-0.05,3450.93
88.156,-1.52,0.82,-9.53,0.06,-0.08,-0.05,3450.93
88.202,-1.53,0.82,-9.53,0.06,-0.08,-0.05,3452.2
88.25,-1.53,0.82,-9.53,0.06,-0.08,-0.05,3452.2
88.297,-1.53,0.82,-9.52,0.06,-0.08,-0.05,3451.78
88.343,-1.52,0.82,-9.52,0.06,-0.08,-0.05,3449.24
88.453,-1.52,0.82,-9.51,0.06,-0.08,-0.05,3450.08
88.499,-1.53,0.83,-9.52,0.06,-0.08,-0.05,3450.08
88.546,-1.53,0.83,-9.52,0.06,-0.08,-0.05,3450.08
88.59,-1.5,0.98,-9.43,0.07,-0.1,-0.02,3451.78
88.639,-1.5,0.98,-9.43,0.07,-0.1,-0.02,3451.78
88.668,-1.59,0.84,-9.48,0.06,-0.06,-0.08,3450.08
88.714,-1.59,0.84,-9.48,0.06,-0.06,-0.08,3450.08
88.759,-1.59,0.84,-9.48,0.06,-0.06,-0.08,3450.08
88.804,-1.47,0.83,-9.5,0.09,-0.12,0.05,3452.63
88.852,-1.47,0.83,-9.5,0.09,-0.12,0.05,3452.63
88.967,-1.49,0.75,-9.53,0.09,-0.12,0.05,3450.51
89.014,-1.49,0.75,-9.53,0.09,-0.12,0.05,3450.51
89.048,-1.22,0.84,-9.51,0.11,-0.01,0.02,3451.78
89.097,-1.22,0.84,-9.51,0.11,-0.01,0.02,3451.78
89.143,-1.22,0.84,-9.51,0.11,-0.01,0.02,3451.78
89.189,-0.97,0.84,-8.97,0.11,-0.05,-0.07,3452.2
89.231,-0.97,0.84,-8.97,0.11,-0.05,-0.07,3452.2
89.271,-1.49,0.52,-9.66,0.06,0.1,-0.29,3452.63
89.317,-1.63,0.75,-9.63,0.06,-0.18,0.01,3449.66
89.363,-1.73,0.8,-9.36,0.12,-0.19,0.04,3451.35
89.481,-1.76,1.99,-9.28,0.13,-0.23,0.29,3452.2
89.529,-1.76,1.99,-9.28,0.13,-0.23,0.29,3452.2
89.575,-1.23,0.8,-9.84,0.21,0.18,-0.4,3451.35
89.62,-1.41,0.69,-9.52,0.04,0.2,-0.35,3450.08
89.662,-1.41,0.69,-9.52,0.04,0.2,-0.35,3450.08
89.705,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
89.75,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
89.793,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
89.836,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
89.879,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
89.964,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
90.011,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
90.054,-1.37,0.63,-9.66,0.01,-0.26,0.04,3450.08
90.102,-1.06,0.97,-9.73,-0.04,-0.29,0.13,3451.78
90.151,-1.06,0.97,-9.73,-0.04,-0.29,0.13,3451.78
90.196,-1.06,0.97,-9.73,-0.04,-0.29,0.13,3451.78
90.24,-1.67,0.75,-9.24,0.09,-0.13,-0.03,3450.08
90.285,-1.67,0.75,-9.24,0.09,-0.13,-0.03,3450.08
90.342,-2.11,0.71,-9.48,0.13,-0.07,-0.08,3450.08
90.37,-1.61,0.84,-9.7,0.13,-0.07,-0.08,3450.08
90.492,-1.94,0.78,-9.6,-0.05,0.13,-0.09,3449.66
90.538,-1.5,0.6,-9.7,0.04,-0.16,-0.05,3450.93
90.585,-1.5,0.6,-9.7,0.04,-0.16,-0.05,3450.93
90.614,-1.68,0.69,-9.58,0.09,-0.11,-0.06,3451.78
90.658,-1.68,0.69,-9.58,0.09,-0.11,-0.06,3451.78
90.702,-1.8,0.73,-9.53,0.09,-0.11,-0.06,3450.08
90.746,-1.86,0.71,-9.25,0.14,-0.25,0.1,3452.2
90.786,-1.86,0.71,-9.25,0.14,-0.25,0.1,3452.2
90.831,-1.86,0.71,-9.25,0.14,-0.25,0.1,3452.2
90.876,-1.86,0.71,-9.25,0.14,-0.25,0.1,3452.2
90.92,-2.05,0.73,-9.1,0.14,-0.25,0.1,3451.35
91.017,-1.74,0.52,-9.53,0.16,-0.37,0.28,3450.51
91.051,-1.74,0.52,-9.53,0.16,-0.37,0.28,3450.51
91.083,-1.74,0.52,-9.53,0.16,-0.37,0.28,3450.51
91.145,-2.08,0.6,-9.39,0.16,-0.37,0.28,3451.35
91.191,-1.62,1.17,-9.33,0.09,0.01,-0.07,3450.08
91.236,-1.62,1.17,-9.33,0.09,0.01,-0.07,3450.08
91.283,-1.47,0.69,-9.61,0.04,-0.04,-0.17,3452.63
91.328,-1.47,0.69,-9.61,0.04,-0.04,-0.17,3452.63
91.375,-1.23,0.33,-9.9,0.04,-0.04,-0.17,3450.08
91.421,-2.05,0.55,-9.54,-0.02,-0.2,0.1,3450.93
91.468,-2.05,0.55,-9.54,-0.02,-0.2,0.1,3450.93
91.591,-2.3,0.88,-9.2,0.17,-0.39,0.35,3448.81
91.638,-2.3,0.88,-9.2,0.17,-0.39,0.35,3448.81
91.683,-1.66,0.81,-9.64,0.09,-0.14,0,3449.24
91.723,-1.81,1.08,-9.33,-0.01,0.07,-0.13,3450.08
91.767,-1.81,1.08,-9.33,-0.01,0.07,-0.13,3450.08
91.813,-1.81,1.08,-9.33,-0.01,0.07,-0.13,3450.08
91.859,-1.81,1.08,-9.33,-0.01,0.07,-0.13,3450.08
91.903,-1.84,0.76,-9.5,-0.01,0.07,-0.13,3450.93
91.951,-1.84,0.76,-9.5,-0.01,0.07,-0.13,3450.93
91.997,-1.84,0.76,-9.5,-0.01,0.07,-0.13,3450.93
92.102,-1.76,0.89,-9.47,0.04,0.05,-0.32,3449.66
92.152,-1.76,0.89,-9.47,0.04,0.05,-0.32,3449.66
92.184,-1.76,0.89,-9.47,0.04,0.05,-0.32,3449.66
92.23,-1.76,0.89,-9.47,0.04,0.05,-0.32,3449.66
92.274,-1.76,0.89,-9.47,0.04,0.05,-0.32,3449.66
92.318,-2.23,1.41,-9.48,-0.01,0.23,-0.46,3450.08
92.363,-2.23,1.41,-9.48,-0.01,0.23,-0.46,3450.08
92.409,-1.5,0.91,-9.13,-0.01,-0.26,0.17,3449.66
92.455,-1.5,0.91,-9.13,-0.01,-0.26,0.17,3449.66
92.501,-1.91,0.76,-9.39,0.02,-0.1,-0.05,3450.51
92.624,-1.72,0.84,-9.44,0.13,-0.4,0.33,3449.24
92.669,-1.72,0.84,-9.44,0.13,-0.4,0.33,3449.24
92.713,-1.31,0.47,-9.55,0.02,0.05,-0.23,3450.08
92.755,-1.31,0.47,-9.55,0.02,0.05,-0.23,3450.08
92.802,-1.62,0.69,-9.56,0.13,0.09,-0.1,3451.78
92.847,-1.56,0.9,-9.55,0.06,0.12,-0.41,3452.63
92.892,-1.56,0.9,-9.55,0.06,0.12,-0.41,3452.63
92.94,-1.49,0.74,-9.61,0.06,-0.04,-0.05,3452.2
92.986,-1.49,0.74,-9.61,0.06,-0.04,-0.05,3452.2
93.033,-1.88,0.4,-10.02,-0.08,-0.22,0.1,3450.51
93.166,-1.77,0.99,-9.32,0.15,-0.23,0,3450.93
93.225,-1.77,0.99,-9.32,0.15,-0.23,0,3450.93
93.255,-2,0.95,-8.98,0.08,-0.26,0.14,3449.66
93.299,-2.35,1.14,-9.32,0.14,-0.09,0,3452.2
93.344,-2.35,1.14,-9.32,0.14,-0.09,0,3452.2
93.392,-1.26,0.46,-9.62,0,0.18,-0.26,3451.35
93.436,-1.26,0.46,-9.62,0,0.18,-0.26,3451.35
93.482,-1.26,0.46,-9.62,0,0.18,-0.26,3451.35
93.527,-2.1,1.12,-9.45,0,0.18,-0.26,3452.63
93.573,-2.1,1.12,-9.45,0,0.18,-0.26,3452.63
93.694,-1.66,0.7,-9.59,0,0.04,-0.27,3449.24
93.738,-1.71,0.9,-9.47,0.02,-0.04,-0.14,3450.08
93.782,-1.71,0.9,-9.47,0.02,-0.04,-0.14,3450.08
93.827,-1.79,0.92,-9.47,0.02,-0.04,-0.14,3452.2
93.872,-1.79,0.92,-9.47,0.02,-0.04,-0.14,3452.2
93.914,-1.9,0.89,-9.45,0.09,-0.14,-0.06,3450.08
93.962,-1.9,0.89,-9.45,0.09,-0.14,-0.06,3450.08
94.006,-1.98,0.98,-9.3,0.13,-0.31,0.2,3450.08
94.05,-2.16,0.98,-9.29,0.17,-0.41,0.34,3450.08
94.099,-2.16,0.98,-9.29,0.17,-0.41,0.34,3450.08
94.217,-1.55,0.62,-9.57,-0.01,0.19,-0.29,3450.08
94.263,-1.55,0.62,-9.57,-0.01,0.19,-0.29,3450.08
94.307,-1.55,0.62,-9.57,-0.01,0.19,-0.29,3450.08
94.355,-1.91,1,-9.67,0.11,0.14,-0.17,3449.66
94.401,-1.91,1,-9.67,0.11,0.14,-0.17,3449.66
94.448,-1.83,1.92,-9.54,-0.04,0,-0.25,3450.93
94.491,-1.61,0.63,-9.38,-0.04,0,-0.25,3447.96
94.537,-1.61,0.63,-9.38,-0.04,0,-0.25,3447.96
94.581,-1.87,0.93,-9.59,-0.05,-0.25,0.15,3450.51
94.644,-1.87,0.93,-9.59,-0.05,-0.25,0.15,3450.51
94.756,-2.15,1.18,-9.3,0.09,-0.25,0.12,3451.35
94.803,-2.42,1.04,-9.24,0.15,-0.21,0.22,3448.81
94.838,-2.42,1.04,-9.24,0.15,-0.21,0.22,3448.81
94.88,-2.38,1.2,-9.26,0.15,-0.21,0.22,3450.08
94.924,-2.38,1.2,-9.26,0.15,-0.21,0.22,3450.08
94.967,-1.88,0.77,-9.49,-0.01,0.18,-0.16,3449.24
95.011,-1.88,0.77,-9.49,-0.01,0.18,-0.16,3449.24
95.055,-1.74,1.04,-9.47,0.05,-0.03,-0.23,3450.93
95.102,-1.72,1.12,-9.29,-0.03,0.09,-0.4,3450.51
95.15,-1.72,1.12,-9.29,-0.03,0.09,-0.4,3450.51
95.239,-1.64,1.08,-9.48,0.01,-0.03,-0.14,3452.63
95.281,-1.75,1.1,-9.45,0.04,-0.15,0.09,3451.78
95.324,-1.73,1.14,-9.43,0.06,-0.06,-0.01,3451.78
95.369,-1.73,1.14,-9.43,0.06,-0.06,-0.01,3451.78
95.414,-1.71,1.1,-9.47,0.07,-0.09,0.01,3448.81
95.46,-1.71,1.1,-9.47,0.07,-0.09,0.01,3448.81
95.506,-1.71,1.12,-9.46,0.06,-0.08,-0.04,3448.81
95.551,-1.73,1.11,-9.45,0.06,-0.08,-0.05,3450.93
95.597,-1.73,1.11,-9.45,0.06,-0.08,-0.05,3450.93
95.643,-1.73,1.12,-9.44,0.06,-0.08,-0.05,3450.51
95.691,-1.73,1.11,-9.44,0.06,-0.08,-0.05,3449.24
95.774,-1.73,1.11,-9.44,0.06,-0.08,-0.05,3449.24
95.817,-1.73,1.11,-9.44,0.06,-0.08,-0.05,3449.24
95.862,-1.72,1.12,-9.44,0.06,-0.08,-0.05,3448.39
95.906,-1.72,1.12,-9.44,0.06,-0.08,-0.05,3448.39
95.951,-1.72,1.12,-9.44,0.06,-0.08,-0.05,3448.39
95.993,-1.73,1.11,-9.46,0.06,-0.08,-0.05,3449.24
96.048,-1.73,1.11,-9.46,0.06,-0.08,-0.05,3449.24
96.079,-1.73,1.11,-9.46,0.06,-0.08,-0.05,3449.24
96.124,-1.73,1.11,-9.46,0.06,-0.08,-0.05,3449.24
96.17,-1.73,1.12,-9.45,0.06,-0.08,-0.05,3450.08
96.217,-1.73,1.12,-9.46,0.06,-0.08,-0.05,3451.78
96.305,-1.73,1.12,-9.45,0.06,-0.08,-0.05,3450.93
96.351,-1.72,1.12,-9.45,0.06,-0.08,-0.05,3451.78
96.395,-1.72,1.12,-9.45,0.06,-0.08,-0.05,3451.78
96.441,-1.72,1.12,-9.46,0.06,-0.08,-0.05,3452.2
96.487,-1.72,1.12,-9.46,0.06,-0.08,-0.05,3452.2
96.533,-1.73,1.11,-9.44,0.06,-0.08,-0.05,3450.51
96.577,-1.73,1.11,-9.44,0.06,-0.08,-0.05,3450.51
96.623,-1.72,1.12,-9.46,0.06,-0.08,-0.05,3449.66
96.67,-1.73,1.12,-9.45,0.06,-0.08,-0.05,3450.51
96.712,-1.73,1.12,-9.45,0.06,-0.08,-0.05,3450.51
96.79,-1.73,1.11,-9.45,0.06,-0.08,-0.05,3449.24
96.834,-1.73,1.11,-9.45,0.06,-0.08,-0.05,3449.24
96.877,-1.73,1.11,-9.45,0.06,-0.08,-0.05,3449.24
96.922,-1.73,1.12,-9.44,0.06,-0.08,-0.05,3449.24
96.967,-1.73,1.12,-9.45,0.06,-0.08,-0.05,3450.93
